instance_key,method,engine,status,reason,n,B,q,A,runtime_s,E_best,E_best_improved,improve_engine,raw_sum_z,raw_feasible,raw_F_markowitz,raw_penalty,raw_E_qubo,imp_sum_z,imp_feasible,imp_F_markowitz,imp_penalty,imp_E_qubo,solver_info,time_limit,qpu_solver,used_embedding,chain_strength,num_reads,gap_F_imp_vs_exact,has_exact_ref
"(16, 8, 0.2, 'synthetic_factor', 2031)",sa,neal.SA,ok,,16,8,0.2,0.901723638156816,1.6287891864776611,-57.73849441047621,-57.73849441047638,python.local_descent,8,True,-0.028181568440187058,0.0,-57.73849441047638,8,True,-0.028181568440187058,0.0,-57.73849441047638,,,,,,,0.0,True
"(16, 8, 0.2, 'synthetic_factor', 2031)",tabu,tabu,ok,,16,8,0.2,0.901723638156816,8.001190900802612,-57.73653365685788,-57.7365336568579,python.local_descent,8,True,-0.026220814821674526,0.0,-57.7365336568579,8,True,-0.026220814821674526,0.0,-57.7365336568579,,,,,,,0.001960753618512532,True
"(16, 8, 0.2, 'synthetic_factor', 2031)",dwave_hybrid,dwave.Hybrid,ok,,16,8,0.2,0.901723638156816,13.392425060272217,-57.73849441047642,-57.73849441047638,python.local_descent,8,True,-0.028181568440187058,0.0,-57.73849441047638,8,True,-0.028181568440187058,0.0,-57.73849441047638,"{'qpu_access_time': 473404, 'charge_time': 9989716, 'run_time': 9989716, 'problem_id': 'f31fe7cd-9b8d-4169-ab7f-3ca9bacc3870', 'problem_data_id': 'eb6204b8-d030-4015-a317-450626be2f79'}",10.0,,,,,0.0,True
"(16, 8, 0.2, 'synthetic_factor', 2031)",dwave_qpu,dwave.QPU,ok,,16,8,0.2,0.901723638156816,1.5260701179504395,-57.73653365685788,-57.7365336568579,python.local_descent,8,True,-0.026220814821674526,0.0,-57.7365336568579,8,True,-0.026220814821674526,0.0,-57.7365336568579,"{'embedding_stats': {'mean_chain': 2.5, 'max_chain': 3, 'n_logical': 16}, 'timing': {'qpu_sampling_time': 334680.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 70.98, 'qpu_access_time': 350439.96, 'qpu_access_overhead_time': 7487.04, 'qpu_programming_time': 15759.96, 'qpu_delay_time_per_sample': 20.58, 'post_processing_overhead_time': 1.0, 'total_post_processing_time': 1.0}, 'chain_break_fraction': 0.0}",,Advantage_system4.1,FixedEmbeddingComposite(minorminer cached),2.8404294601939704,3000.0,0.001960753618512532,True
"(16, 8, 0.5, 'synthetic_factor', 2032)",exact,dimod.ExactSolver,ok,,16,8,0.5,2.3987367532962214,0.05955624580383301,-153.54399966724446,-153.54399966724446,python.local_descent,8,True,-0.024847456286240077,0.0,-153.54399966724446,8,True,-0.024847456286240077,0.0,-153.54399966724446,,,,,,,0.0,True
"(16, 8, 0.5, 'synthetic_factor', 2032)",sa,neal.SA,ok,,16,8,0.5,2.3987367532962214,1.9676940441131592,-153.53247247612117,-153.5324724761212,python.local_descent,8,True,-0.01332026516308761,0.0,-153.5324724761212,8,True,-0.01332026516308761,0.0,-153.5324724761212,,,,,,,0.011527191123152467,True
"(16, 8, 0.5, 'synthetic_factor', 2032)",tabu,tabu,ok,,16,8,0.5,2.3987367532962214,8.001809358596802,-153.5324724761213,-153.5324724761212,python.local_descent,8,True,-0.01332026516308761,0.0,-153.5324724761212,8,True,-0.01332026516308761,0.0,-153.5324724761212,,,,,,,0.011527191123152467,True
"(16, 8, 0.5, 'synthetic_factor', 2032)",dwave_hybrid,dwave.Hybrid,ok,,16,8,0.5,2.3987367532962214,13.263530969619751,-153.54399966724446,-153.54399966724446,python.local_descent,8,True,-0.024847456286240077,0.0,-153.54399966724446,8,True,-0.024847456286240077,0.0,-153.54399966724446,"{'qpu_access_time': 473404, 'charge_time': 9998917, 'run_time': 9998917, 'problem_id': '89a55128-a0fa-4d76-b087-2181d14b065c', 'problem_data_id': '28363d3d-8501-49e0-8ac3-c9c552d04b45'}",10.0,,,,,0.0,True
"(16, 8, 0.5, 'synthetic_factor', 2032)",dwave_qpu,dwave.QPU,ok,,16,8,0.5,2.3987367532962214,1.7403182983398438,-153.51789517587477,-153.5178951758747,python.local_descent,8,True,0.001257035083431668,0.0,-153.5178951758747,8,True,0.001257035083431668,0.0,-153.5178951758747,"{'embedding_stats': {'mean_chain': 2.5, 'max_chain': 3, 'n_logical': 16}, 'timing': {'qpu_sampling_time': 334680.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 70.98, 'qpu_access_time': 350439.56, 'qpu_access_overhead_time': 1429.44, 'qpu_programming_time': 15759.56, 'qpu_delay_time_per_sample': 20.58, 'post_processing_overhead_time': 1.0, 'total_post_processing_time': 1.0}, 'chain_break_fraction': 0.0}",,Advantage_system4.1,FixedEmbeddingComposite(minorminer cached),7.524020763851517,3000.0,0.026104491369671745,True
"(16, 8, 0.8, 'synthetic_factor', 2033)",exact,dimod.ExactSolver,ok,,16,8,0.8,3.4195859153079344,0.06021308898925781,-218.80611404525678,-218.8061140452569,python.local_descent,8,True,0.04738453445096959,0.0,-218.8061140452569,8,True,0.04738453445096959,0.0,-218.8061140452569,,,,,,,0.0,True
"(16, 8, 0.8, 'synthetic_factor', 2033)",sa,neal.SA,ok,,16,8,0.8,3.4195859153079344,1.3800089359283447,-218.80376109020634,-218.8037610902064,python.local_descent,8,True,0.04973748950137638,0.0,-218.8037610902064,8,True,0.04973748950137638,0.0,-218.8037610902064,,,,,,,0.0023529550504067936,True
"(16, 8, 0.8, 'synthetic_factor', 2033)",tabu,tabu,ok,,16,8,0.8,3.4195859153079344,8.001068115234375,-218.80207081262722,-218.8020708126273,python.local_descent,8,True,0.051427767080511444,0.0,-218.8020708126273,8,True,0.051427767080511444,0.0,-218.8020708126273,,,,,,,0.004043232629541857,True
